Year	DOY	Tmax(C)_corrected	Tmin(C)_corrected	PAR (umol/m2*s)	Prec(cm)	O3	CO2(ppm)	NH4 (mgN/m2*yr)	NO3 (mgN/m2*yr)
1896	46	-4.80	-14.00	493.60	12.40	0	287.2	0.032	0.006
1896	76	-2.30	-10.90	581.30	18.30	0	287.2	0.039	0.01
1896	107	9.40	0.10	719.10	5.70	0	287.2	0.04	0.014
1896	137	16.70	7.20	734.50	8.50	0	287.2	0.042	0.018
1896	168	18.10	10.00	684.30	9.20	0	287.2	0.039	0.019
1896	198	21.90	14.40	674.30	16.00	0	287.2	0.044	0.023
1896	229	20.20	12.60	627.20	12.50	0	287.2	0.043	0.02
1896	259	15.00	7.70	562.10	14.50	0	287.2	0.043	0.015
1896	290	7.70	1.90	421.10	11.60	0	287.2	0.037	0.013
1896	321	5.00	-2.00	351.50	11.60	0	287.2	0.04	0.012
1896	351	-6.00	-12.70	316.90	5.40	0	287.2	0.036	0.007
1897	15	-5.30	-14.10	357.60	10.60	0	287.5	0.038	0.007
1897	46	-3.10	-12.20	469.50	7.20	0	287.5	0.032	0.006
1897	76	0.10	-8.30	575.10	10.30	0	287.5	0.039	0.01
1897	107	8.60	-0.20	661.90	10.50	0	287.5	0.04	0.014
1897	137	14.30	6.10	733.90	16.80	0	287.5	0.042	0.018
1897	168	16.70	9.10	708.10	19.70	0	287.5	0.039	0.019
1897	198	22.70	15.80	647.90	22.70	0	287.5	0.044	0.023
1897	229	18.90	11.50	654.20	13.40	0	287.5	0.043	0.02
1897	259	15.40	7.10	590.10	9.30	0	287.5	0.043	0.015
1897	290	11.00	1.30	493.40	5.90	0	287.5	0.037	0.013
1897	321	1.50	-4.30	320.80	19.20	0	287.5	0.04	0.012
1897	351	-2.90	-9.90	331.30	13.20	0	287.5	0.036	0.007
1898	15	-6.50	-15.70	371.00	12.90	0	287.7	0.038	0.007
1898	46	-1.80	-9.30	444.90	15.60	0	287.7	0.032	0.006
1898	76	4.60	-5.00	615.30	5.60	0	287.7	0.039	0.01
1898	107	6.10	-2.10	670.30	10.90	0	287.7	0.04	0.014
1898	137	14.60	6.70	702.60	10.00	0	287.7	0.042	0.018
1898	168	19.20	11.50	742.80	14.90	0	287.7	0.039	0.019
1898	198	22.60	13.70	735.00	11.00	0	287.7	0.044	0.023
1898	229	20.60	14.10	628.00	20.00	0	287.7	0.043	0.02
1898	259	16.90	9.00	588.80	15.60	0	287.7	0.043	0.015
1898	290	10.00	3.60	425.20	14.50	0	287.7	0.037	0.013
1898	321	1.70	-3.90	351.40	13.40	0	287.7	0.04	0.012
1898	351	-3.00	-11.00	346.30	8.40	0	287.7	0.036	0.007
1899	15	-5.80	-15.40	367.70	9.30	0	288.0	0.038	0.007
1899	46	-5.80	-13.70	426.80	11.20	0	288.0	0.032	0.006
1899	76	-0.60	-9.20	591.90	17.30	0	288.0	0.039	0.01
1899	107	8.60	-1.40	726.00	5.70	0	288.0	0.04	0.014
1899	137	15.10	5.60	745.30	6.90	0	288.0	0.042	0.018
1899	168	20.40	11.70	723.50	9.80	0	288.0	0.039	0.019
1899	198	21.10	13.00	716.80	15.90	0	288.0	0.044	0.023
1899	229	20.90	11.90	680.80	7.30	0	288.0	0.043	0.02
1899	259	14.80	7.20	573.00	13.50	0	288.0	0.043	0.015
1899	290	10.30	3.90	433.70	9.70	0	288.0	0.037	0.013
1899	321	1.30	-4.10	328.10	10.00	0	288.0	0.04	0.012
1899	351	-1.50	-8.00	325.60	8.50	0	288.0	0.036	0.007
1900	15	-4.20	-15.30	390.10	15.50	0	288.3	0.038	0.007
1900	46	-4.70	-13.80	453.70	17.30	0	288.3	0.032	0.006
1900	76	-2.00	-11.90	603.30	14.30	0	288.3	0.039	0.01
1900	107	7.70	-0.10	657.00	6.50	0	288.3	0.04	0.014
1900	137	13.30	3.00	818.90	11.30	0	288.3	0.042	0.018
1900	168	20.50	11.70	707.40	8.30	0	288.3	0.039	0.019
1900	198	21.30	13.30	695.50	12.90	0	288.3	0.044	0.023
1900	229	20.30	12.70	645.40	13.00	0	288.3	0.043	0.02
1900	259	16.70	8.70	572.70	11.70	0	288.3	0.043	0.015
1900	290	12.50	5.60	454.90	14.30	0	288.3	0.037	0.013
1900	321	3.30	-2.70	345.20	19.80	0	288.3	0.04	0.012
1900	351	-4.30	-12.50	337.20	8.00	0	288.3	0.036	0.007
1901	15	-6.50	-14.70	360.10	8.40	0	288.6	0.038	0.007
1901	46	-8.50	-16.30	422.20	5.50	0	288.6	0.032	0.006
1901	76	0.80	-7.90	593.10	13.10	0	288.6	0.039	0.01
1901	107	9.70	2.00	649.40	12.00	0	288.6	0.04	0.014
1901	137	14.50	6.50	733.20	13.70	0	288.6	0.042	0.018
1901	168	20.60	11.70	730.30	12.70	0	288.6	0.039	0.019
1901	198	21.80	14.40	653.70	15.90	0	288.6	0.044	0.023
1901	229	21.10	13.50	598.90	12.70	0	288.6	0.043	0.02
1901	259	16.60	8.10	593.30	9.80	0	288.6	0.043	0.015
1901	290	10.30	1.80	480.10	11.50	0	288.6	0.037	0.013
1901	321	-0.50	-6.20	325.60	8.80	0	288.6	0.04	0.012
1901	351	-2.40	-9.80	322.80	17.10	0	288.6	0.036	0.007
1902	15	-6.10	-15.40	371.40	6.50	0	288.9	0.038	0.007
1902	46	-3.40	-12.80	477.00	8.30	0	288.9	0.032	0.006
1902	76	4.60	-3.10	549.80	16.60	0	288.9	0.039	0.01
1902	107	8.00	0.20	682.30	12.30	0	288.9	0.04	0.014
1902	137	13.20	4.40	764.80	15.30	0	288.9	0.042	0.018
1902	168	17.00	8.90	704.30	16.30	0	288.9	0.039	0.019
1902	198	20.10	12.40	659.70	13.80	0	288.9	0.044	0.023
1902	229	18.60	10.60	673.20	14.60	0	288.9	0.043	0.02
1902	259	16.40	9.10	534.30	12.70	0	288.9	0.043	0.015
1902	290	8.60	1.40	477.20	15.80	0	288.9	0.037	0.013
1902	321	5.70	-1.70	358.30	6.70	0	288.9	0.04	0.012
1902	351	-5.20	-13.30	332.50	12.20	0	288.9	0.036	0.007
1903	15	-5.40	-13.90	359.60	11.10	0	289.2	0.038	0.007
1903	46	-2.70	-11.60	458.30	11.20	0	289.2	0.032	0.006
1903	76	5.40	-2.30	551.40	17.00	0	289.2	0.039	0.01
1903	107	7.70	-1.80	706.70	6.40	0	289.2	0.04	0.014
1903	137	17.60	5.40	820.90	3.10	0	289.2	0.042	0.018
1903	168	16.80	9.10	683.80	15.10	0	289.2	0.039	0.019
1903	198	20.40	12.90	711.30	15.60	0	289.2	0.044	0.023
1903	229	17.30	9.30	663.80	10.40	0	289.2	0.043	0.02
1903	259	18.00	8.00	618.40	5.20	0	289.2	0.043	0.015
1903	290	9.10	2.50	433.30	10.90	0	289.2	0.037	0.013
1903	321	1.20	-5.60	344.00	6.30	0	289.2	0.04	0.012
1903	351	-5.20	-13.50	326.80	9.40	0	289.2	0.036	0.007
1904	15	-9.20	-17.90	379.10	9.00	0	289.5	0.038	0.007
1904	46	-6.80	-17.00	475.60	5.80	0	289.5	0.032	0.006
1904	76	0.10	-8.40	587.90	7.30	0	289.5	0.039	0.01
1904	107	6.60	-1.30	658.90	12.50	0	289.5	0.04	0.014
1904	137	18.20	7.80	796.70	13.20	0	289.5	0.042	0.018
1904	168	19.40	10.00	734.00	9.20	0	289.5	0.039	0.019
1904	198	21.30	13.10	700.90	11.10	0	289.5	0.044	0.023
1904	229	19.20	10.80	667.60	15.20	0	289.5	0.043	0.02
1904	259	14.60	7.30	553.60	19.30	0	289.5	0.043	0.015
1904	290	8.00	0.90	461.10	9.50	0	289.5	0.037	0.013
1904	321	0.00	-7.50	354.60	6.80	0	289.5	0.04	0.012
1904	351	-7.50	-16.10	344.70	7.20	0	289.5	0.036	0.007
1905	15	-7.10	-15.80	357.10	9.20	0	289.8	0.038	0.007
1905	46	-6.80	-17.60	494.80	5.40	0	289.8	0.032	0.006
1905	76	1.60	-8.80	617.20	8.50	0	289.8	0.039	0.01
1905	107	6.50	-1.30	647.40	8.10	0	289.8	0.04	0.014
1905	137	14.30	5.10	731.10	9.80	0	289.8	0.042	0.018
1905	168	18.00	10.00	728.60	15.80	0	289.8	0.039	0.019
1905	198	21.30	13.90	677.10	17.90	0	289.8	0.044	0.023
1905	229	19.40	10.60	667.40	16.00	0	289.8	0.043	0.02
1905	259	15.00	8.20	561.10	19.00	0	289.8	0.043	0.015
1905	290	9.90	1.40	491.90	6.50	0	289.8	0.037	0.013
1905	321	1.50	-5.30	332.70	9.00	0	289.8	0.04	0.012
1905	351	-2.10	-9.60	329.60	12.30	0	289.8	0.036	0.007
1906	15	-1.80	-10.70	362.10	7.30	0	290.1	0.038	0.007
1906	46	-3.90	-15.10	477.70	9.00	0	290.1	0.032	0.006
1906	76	-2.90	-11.30	547.60	9.30	0	290.1	0.039	0.01
1906	107	7.40	-1.50	657.10	6.30	0	290.1	0.04	0.014
1906	137	13.70	4.70	757.90	15.60	0	290.1	0.042	0.018
1906	168	19.60	10.40	741.00	17.30	0	290.1	0.039	0.019
1906	198	22.00	12.70	739.00	13.20	0	290.1	0.044	0.023
1906	229	22.40	13.40	674.90	13.30	0	290.1	0.043	0.02
1906	259	17.50	7.60	601.30	8.00	0	290.1	0.043	0.015
1906	290	10.70	2.10	472.30	13.20	0	290.1	0.037	0.013
1906	321	0.90	-4.10	307.80	8.90	0	290.1	0.04	0.012
1906	351	-5.60	-15.00	350.10	10.10	0	290.1	0.036	0.007
1907	15	-6.80	-15.90	362.70	6.90	0	290.4	0.038	0.007
1907	46	-8.20	-19.10	482.30	6.90	0	290.4	0.032	0.006
1907	76	0.90	-7.80	587.50	8.80	0	290.4	0.039	0.01
1907	107	5.00	-3.20	663.50	14.10	0	290.4	0.04	0.014
1907	137	10.90	2.60	723.70	9.70	0	290.4	0.042	0.018
1907	168	19.70	9.60	796.00	13.30	0	290.4	0.039	0.019
1907	198	21.10	13.00	687.50	13.40	0	290.4	0.044	0.023
1907	229	19.30	10.40	708.00	8.30	0	290.4	0.043	0.02
1907	259	14.90	9.50	497.20	23.30	0	290.4	0.043	0.015
1907	290	7.00	-1.00	483.20	16.60	0	290.4	0.037	0.013
1907	321	2.40	-3.90	356.90	11.20	0	290.4	0.04	0.012
1907	351	-1.20	-8.30	316.70	12.40	0	290.4	0.036	0.007
1908	15	-4.80	-15.30	384.50	8.80	0	290.7	0.038	0.007
1908	46	-6.20	-16.50	457.40	11.30	0	290.7	0.032	0.006
1908	76	1.20	-8.00	600.40	7.90	0	290.7	0.039	0.01
1908	107	5.80	-3.20	693.80	9.30	0	290.7	0.04	0.014
1908	137	15.90	7.10	737.10	12.70	0	290.7	0.042	0.018
1908	168	20.70	9.50	807.80	10.20	0	290.7	0.039	0.019
1908	198	23.70	14.20	737.10	11.40	0	290.7	0.044	0.023
1908	229	19.40	10.50	684.30	12.90	0	290.7	0.043	0.02
1908	259	19.80	8.00	634.60	5.20	0	290.7	0.043	0.015
1908	290	12.10	2.10	471.20	8.60	0	290.7	0.037	0.013
1908	321	1.70	-3.30	318.40	7.10	0	290.7	0.04	0.012
1908	351	-4.00	-12.70	360.90	10.80	0	290.7	0.036	0.007
1909	15	-4.70	-13.50	349.00	15.40	0	291.1	0.038	0.007
1909	46	-3.30	-13.50	473.40	11.90	0	291.1	0.032	0.006
1909	76	-0.80	-9.10	547.70	8.20	0	291.1	0.039	0.01
1909	107	6.80	-1.70	657.00	11.60	0	291.1	0.04	0.014
1909	137	13.20	4.90	753.90	14.00	0	291.1	0.042	0.018
1909	168	20.60	9.90	784.10	11.00	0	291.1	0.039	0.019
1909	198	20.80	11.50	728.00	9.90	0	291.1	0.044	0.023
1909	229	20.40	10.60	713.10	11.30	0	291.1	0.043	0.02
1909	259	15.90	7.50	576.20	19.20	0	291.1	0.043	0.015
1909	290	8.70	1.70	444.40	6.80	0	291.1	0.037	0.013
1909	321	5.10	-2.50	378.80	9.80	0	291.1	0.04	0.012
1909	351	-5.40	-10.60	263.80	6.90	0	291.1	0.036	0.007
1910	15	-3.30	-12.40	365.30	10.50	0	291.4	0.038	0.007
1910	46	-4.50	-15.30	502.80	12.30	0	291.4	0.032	0.006
1910	76	4.60	-5.00	595.10	6.00	0	291.4	0.039	0.01
1910	107	10.80	1.90	682.50	11.60	0	291.4	0.04	0.014
1910	137	13.10	5.10	697.40	14.20	0	291.4	0.042	0.018
1910	168	18.00	9.60	732.90	13.70	0	291.4	0.039	0.019
1910	198	22.50	13.00	713.60	12.60	0	291.4	0.044	0.023
1910	229	19.70	10.80	673.00	16.70	0	291.4	0.043	0.02
1910	259	15.80	7.60	587.00	13.40	0	291.4	0.043	0.015
1910	290	10.00	2.40	448.00	7.00	0	291.4	0.037	0.013
1910	321	0.80	-3.10	282.80	9.40	0	291.4	0.04	0.012
1910	351	-6.30	-16.00	377.30	9.70	0	291.4	0.036	0.007
1911	15	-3.60	-14.00	384.90	7.70	0	291.8	0.038	0.007
1911	46	-5.70	-16.40	479.70	8.30	0	291.8	0.032	0.006
1911	76	-0.40	-11.20	635.90	10.90	0	291.8	0.039	0.01
1911	107	7.00	-3.40	721.80	5.20	0	291.8	0.04	0.014
1911	137	19.20	8.10	785.60	5.40	0	291.8	0.042	0.018
1911	168	17.80	9.40	710.90	11.20	0	291.8	0.039	0.019
1911	198	24.20	13.70	787.70	16.10	0	291.8	0.044	0.023
1911	229	20.10	11.90	645.80	17.70	0	291.8	0.043	0.02
1911	259	15.10	6.80	584.60	12.50	0	291.8	0.043	0.015
1911	290	9.50	1.40	484.80	12.90	0	291.8	0.037	0.013
1911	321	2.10	-4.90	349.60	10.90	0	291.8	0.04	0.012
1911	351	-0.70	-6.00	299.40	11.10	0	291.8	0.036	0.007
1912	15	-10.50	-20.20	366.00	9.40	0	292.1	0.038	0.007
1912	46	-5.10	-15.10	470.60	7.90	0	292.1	0.032	0.006
1912	76	-0.80	-11.30	610.00	11.10	0	292.1	0.039	0.01
1912	107	8.30	-1.70	719.70	10.60	0	292.1	0.04	0.014
1912	137	15.00	6.10	728.30	19.60	0	292.1	0.042	0.018
1912	168	18.50	7.90	794.60	7.50	0	292.1	0.039	0.019
1912	198	22.20	12.50	725.10	10.40	0	292.1	0.044	0.023
1912	229	17.20	10.60	596.20	17.40	0	292.1	0.043	0.02
1912	259	15.00	8.00	555.70	17.40	0	292.1	0.043	0.015
1912	290	11.50	2.70	481.40	9.50	0	292.1	0.037	0.013
1912	321	3.40	-2.60	332.90	11.20	0	292.1	0.04	0.012
1912	351	-0.20	-8.20	330.00	10.60	0	292.1	0.036	0.007
1913	15	-0.40	-9.70	348.40	11.00	0	292.5	0.038	0.007
1913	46	-6.10	-15.50	465.80	6.80	0	292.5	0.032	0.006
1913	76	4.00	-5.50	578.50	19.10	0	292.5	0.039	0.01
1913	107	8.50	0.00	677.20	9.30	0	292.5	0.04	0.014
1913	137	12.70	4.20	712.20	13.20	0	292.5	0.042	0.018
1913	168	19.60	8.20	818.10	7.70	0	292.5	0.039	0.019
1913	198	21.90	12.70	726.60	14.40	0	292.5	0.044	0.023
1913	229	20.70	10.80	709.20	7.80	0	292.5	0.043	0.02
1913	259	16.20	6.10	632.50	9.40	0	292.5	0.043	0.015
1913	290	11.40	6.10	375.60	18.00	0	292.5	0.037	0.013
1913	321	4.90	-2.50	365.80	7.40	0	292.5	0.04	0.012
1913	351	-1.80	-9.00	310.50	9.80	0	292.5	0.036	0.007
1914	15	-6.40	-16.50	389.50	8.00	0	292.9	0.038	0.007
1914	46	-7.70	-19.20	489.40	7.40	0	292.9	0.032	0.006
1914	76	0.20	-6.10	500.50	11.70	0	292.9	0.039	0.01
1914	107	5.40	-3.40	701.60	17.70	0	292.9	0.04	0.014
1914	137	16.30	5.80	775.40	5.40	0	292.9	0.042	0.018
1914	168	18.00	8.50	759.90	11.10	0	292.9	0.039	0.019
1914	198	20.70	12.00	724.30	12.60	0	292.9	0.044	0.023
1914	229	20.40	11.90	686.90	15.20	0	292.9	0.043	0.02
1914	259	16.00	6.90	603.60	8.00	0	292.9	0.043	0.015
1914	290	12.40	4.10	481.80	6.00	0	292.9	0.037	0.013
1914	321	2.10	-5.70	343.10	9.90	0	292.9	0.04	0.012
1914	351	-3.70	-12.20	332.10	6.00	0	292.9	0.036	0.007
1915	15	-3.60	-12.00	343.00	9.10	0	293.2	0.038	0.007
1915	46	-1.70	-10.20	437.60	12.20	0	293.2	0.032	0.006
1915	76	-1.50	-9.80	553.70	3.10	0	293.2	0.039	0.01
1915	107	11.30	1.60	710.20	9.80	0	293.2	0.04	0.014
1915	137	12.20	3.10	738.70	7.60	0	293.2	0.042	0.018
1915	168	19.30	8.80	785.30	10.00	0	293.2	0.039	0.019
1915	198	20.60	13.20	672.50	23.50	0	293.2	0.044	0.023
1915	229	19.40	12.40	660.80	14.50	0	293.2	0.043	0.02
1915	259	17.60	9.50	585.60	8.50	0	293.2	0.043	0.015
1915	290	10.30	3.40	442.30	7.90	0	293.2	0.037	0.013
1915	321	3.70	-2.60	352.90	8.40	0	293.2	0.04	0.012
1915	351	-3.50	-8.90	298.00	13.30	0	293.2	0.036	0.007
1916	15	-2.80	-13.60	388.30	7.20	0	293.6	0.038	0.007
1916	46	-6.20	-14.60	423.50	11.10	0	293.6	0.032	0.006
1916	76	-2.10	-12.90	636.10	9.50	0	293.6	0.039	0.01
1916	107	7.90	0.00	655.80	9.80	0	293.6	0.04	0.014
1916	137	14.00	5.50	740.20	13.70	0	293.6	0.042	0.018
1916	168	17.00	9.80	716.80	18.20	0	293.6	0.039	0.019
1916	198	23.40	15.00	720.60	15.20	0	293.6	0.044	0.023
1916	229	21.90	12.50	689.30	12.40	0	293.6	0.043	0.02
1916	259	15.80	7.50	576.20	16.20	0	293.6	0.043	0.015
1916	290	11.70	1.60	486.00	6.90	0	293.6	0.037	0.013
1916	321	1.90	-5.30	339.60	12.50	0	293.6	0.04	0.012
1916	351	-4.70	-11.30	305.50	10.80	0	293.6	0.036	0.007
1917	15	-5.30	-15.30	376.70	9.90	0	294.0	0.038	0.007
1917	46	-6.50	-17.50	484.10	6.20	0	294.0	0.032	0.006
1917	76	0.30	-7.90	564.40	9.50	0	294.0	0.039	0.01
1917	107	4.50	-1.20	580.50	9.30	0	294.0	0.04	0.014
1917	137	8.90	1.80	750.30	8.80	0	294.0	0.042	0.018
1917	168	18.50	11.10	731.80	22.10	0	294.0	0.039	0.019
1917	198	22.50	13.80	726.80	10.00	0	294.0	0.044	0.023
1917	229	21.10	13.80	646.10	18.20	0	294.0	0.043	0.02
1917	259	15.20	5.20	642.10	6.30	0	294.0	0.043	0.015
1917	290	7.00	1.50	397.20	19.20	0	294.0	0.037	0.013
1917	321	0.40	-6.80	385.80	4.90	0	294.0	0.04	0.012
1917	351	-9.00	-18.80	352.90	9.40	0	294.0	0.036	0.007
1918	15	-10.20	-18.80	349.50	8.20	0	294.4	0.038	0.007
1918	46	-5.10	-17.10	519.80	8.20	0	294.4	0.032	0.006
1918	76	0.80	-9.20	586.10	6.40	0	294.4	0.039	0.01
1918	107	9.30	-1.20	713.30	7.50	0	294.4	0.04	0.014
1918	137	17.50	7.70	745.50	11.80	0	294.4	0.042	0.018
1918	168	16.90	7.90	748.60	11.80	0	294.4	0.039	0.019
1918	198	22.40	13.90	690.50	9.00	0	294.4	0.044	0.023
1918	229	21.30	12.00	698.10	13.80	0	294.4	0.043	0.02
1918	259	13.20	7.00	536.30	22.10	0	294.4	0.043	0.015
1918	290	11.10	3.40	463.10	19.10	0	294.4	0.037	0.013
1918	321	3.00	-2.80	335.80	9.60	0	294.4	0.04	0.012
1918	351	-2.30	-8.80	317.40	10.50	0	294.4	0.036	0.007
1919	15	-3.90	-12.40	358.90	7.70	0	294.8	0.038	0.007
1919	46	-3.40	-13.10	479.00	6.70	0	294.8	0.032	0.006
1919	76	2.30	-6.30	571.40	11.40	0	294.8	0.039	0.01
1919	107	7.10	-1.20	669.20	10.30	0	294.8	0.04	0.014
1919	137	14.60	5.90	754.90	11.90	0	294.8	0.042	0.018
1919	168	22.50	12.10	787.10	9.20	0	294.8	0.039	0.019
1919	198	22.90	13.20	737.20	7.60	0	294.8	0.044	0.023
1919	229	18.90	11.00	673.90	11.90	0	294.8	0.043	0.02
1919	259	16.00	7.90	586.50	14.50	0	294.8	0.043	0.015
1919	290	9.90	2.50	448.90	15.90	0	294.8	0.037	0.013
1919	321	2.20	-3.90	327.80	15.20	0	294.8	0.04	0.012
1919	351	-6.10	-15.40	338.70	7.30	0	294.8	0.036	0.007
1920	15	-10.00	-20.90	375.70	8.20	0	295.3	0.038	0.007
1920	46	-4.10	-13.50	449.00	12.60	0	295.3	0.032	0.006
1920	76	2.60	-8.10	632.20	12.90	0	295.3	0.039	0.01
1920	107	4.90	-1.90	620.20	19.10	0	295.3	0.04	0.014
1920	137	14.20	3.70	775.00	7.30	0	295.3	0.042	0.018
1920	168	19.00	10.60	723.40	11.60	0	295.3	0.039	0.019
1920	198	20.20	12.40	699.90	14.20	0	295.3	0.044	0.023
1920	229	21.90	13.70	652.70	9.90	0	295.3	0.043	0.02
1920	259	16.30	8.70	560.30	20.90	0	295.3	0.043	0.015
1920	290	12.90	4.50	463.90	7.20	0	295.3	0.037	0.013
1920	321	0.10	-4.50	315.10	13.60	0	295.3	0.04	0.012
1920	351	-3.30	-8.70	297.60	18.40	0	295.3	0.036	0.007
1921	15	-4.30	-13.60	368.30	5.30	0	295.7	0.038	0.007
1921	46	-2.70	-12.80	462.30	7.90	0	295.7	0.032	0.006
1921	76	5.60	-3.60	570.10	10.00	0	295.7	0.039	0.01
1921	107	11.70	1.80	715.60	10.20	0	295.7	0.04	0.014
1921	137	15.90	4.60	820.20	5.90	0	295.7	0.042	0.018
1921	168	19.40	9.50	760.50	9.10	0	295.7	0.039	0.019
1921	198	24.20	16.20	681.30	13.80	0	295.7	0.044	0.023
1921	229	19.40	10.70	701.60	13.30	0	295.7	0.043	0.02
1921	259	17.90	8.70	616.50	7.70	0	295.7	0.043	0.015
1921	290	10.10	1.90	447.80	11.00	0	295.7	0.037	0.013
1921	321	-0.20	-3.90	298.20	17.50	0	295.7	0.04	0.012
1921	351	-4.90	-13.50	366.30	8.40	0	295.7	0.036	0.007
1922	15	-6.80	-17.10	379.50	7.40	0	296.1	0.038	0.007
1922	46	-4.00	-13.70	462.80	10.10	0	296.1	0.032	0.006
1922	76	1.50	-7.10	562.70	12.60	0	296.1	0.039	0.01
1922	107	8.10	-1.00	707.00	12.20	0	296.1	0.04	0.014
1922	137	16.90	5.70	805.10	10.60	0	296.1	0.042	0.018
1922	168	18.70	12.60	632.50	27.20	0	296.1	0.039	0.019
1922	198	22.10	13.00	762.70	8.20	0	296.1	0.044	0.023
1922	229	20.80	14.40	585.70	15.50	0	296.1	0.043	0.02
1922	259	18.80	8.00	654.60	8.80	0	296.1	0.043	0.015
1922	290	9.50	2.60	415.50	7.80	0	296.1	0.037	0.013
1922	321	2.70	-2.40	345.60	6.20	0	296.1	0.04	0.012
1922	351	-4.10	-12.50	336.80	9.60	0	296.1	0.036	0.007
1923	15	-7.40	-16.60	362.50	12.30	0	296.6	0.038	0.007
1923	46	-7.60	-18.10	486.70	5.30	0	296.6	0.032	0.006
1923	76	-1.30	-11.10	610.30	7.40	0	296.6	0.039	0.01
1923	107	6.80	-2.00	688.90	17.40	0	296.6	0.04	0.014
1923	137	14.40	4.00	778.40	8.30	0	296.6	0.042	0.018
1923	168	20.10	10.30	751.50	9.10	0	296.6	0.039	0.019
1923	198	20.30	11.10	748.40	11.10	0	296.6	0.044	0.023
1923	229	20.20	10.70	709.70	9.40	0	296.6	0.043	0.02
1923	259	17.00	9.10	589.10	9.40	0	296.6	0.043	0.015
1923	290	11.00	1.80	476.30	12.20	0	296.6	0.037	0.013
1923	321	4.30	-2.40	336.50	13.70	0	296.6	0.04	0.012
1923	351	0.10	-5.40	308.50	11.20	0	296.6	0.036	0.007
1924	15	-4.20	-12.70	353.90	8.50	0	297.0	0.038	0.007
1924	46	-6.80	-17.10	499.70	6.90	0	297.0	0.032	0.006
1924	76	0.30	-5.90	506.20	4.80	0	297.0	0.039	0.01
1924	107	6.10	-2.00	692.20	12.90	0	297.0	0.04	0.014
1924	137	12.80	3.40	764.60	10.20	0	297.0	0.042	0.018
1924	168	19.10	8.50	771.10	10.30	0	297.0	0.039	0.019
1924	198	20.60	12.40	699.10	12.60	0	297.0	0.044	0.023
1924	229	20.70	12.00	677.80	11.00	0	297.0	0.043	0.02
1924	259	15.10	6.70	595.70	20.90	0	297.0	0.043	0.015
1924	290	11.40	1.50	501.80	3.00	0	297.0	0.037	0.013
1924	321	3.80	-3.10	335.10	13.70	0	297.0	0.04	0.012
1924	351	-5.50	-12.70	316.50	6.10	0	297.0	0.036	0.007
1925	15	-8.00	-18.20	367.90	8.00	0	297.5	0.038	0.007
1925	46	0.80	-8.50	436.60	8.80	0	297.5	0.032	0.006
1925	76	3.30	-5.20	589.30	11.20	0	297.5	0.039	0.01
1925	107	8.60	-1.50	734.60	6.70	0	297.5	0.04	0.014
1925	137	12.10	3.30	715.70	8.60	0	297.5	0.042	0.018
1925	168	20.30	11.10	772.80	15.20	0	297.5	0.039	0.019
1925	198	20.20	11.50	731.90	18.30	0	297.5	0.044	0.023
1925	229	21.30	10.70	735.50	5.90	0	297.5	0.043	0.02
1925	259	16.30	8.80	543.50	15.40	0	297.5	0.043	0.015
1925	290	5.40	-1.90	455.50	15.60	0	297.5	0.037	0.013
1925	321	4.70	-3.00	362.60	12.10	0	297.5	0.04	0.012
1925	351	-3.90	-10.50	304.00	6.00	0	297.5	0.036	0.007
1926	15	-5.30	-14.30	346.90	8.60	0	298.0	0.038	0.007
1926	46	-5.80	-16.00	490.50	9.40	0	298.0	0.032	0.006
1926	76	-1.80	-12.40	605.60	7.30	0	298.0	0.039	0.01
1926	107	4.30	-3.20	616.00	10.50	0	298.0	0.04	0.014
1926	137	14.60	3.60	797.80	5.90	0	298.0	0.042	0.018
1926	168	17.20	7.90	743.90	11.00	0	298.0	0.039	0.019
1926	198	21.40	11.70	761.50	12.70	0	298.0	0.044	0.023
1926	229	19.50	11.10	685.00	11.90	0	298.0	0.043	0.02
1926	259	16.40	7.00	631.60	10.10	0	298.0	0.043	0.015
1926	290	8.90	1.10	450.20	14.50	0	298.0	0.037	0.013
1926	321	3.40	-4.10	357.60	11.80	0	298.0	0.04	0.012
1926	351	-6.50	-14.30	317.50	8.40	0	298.0	0.036	0.007
1927	15	-5.10	-13.90	366.60	9.10	0	298.5	0.038	0.007
1927	46	-3.00	-11.90	461.90	9.30	0	298.5	0.032	0.006
1927	76	3.20	-7.00	599.20	4.80	0	298.5	0.039	0.01
1927	107	7.70	-2.40	707.70	5.70	0	298.5	0.04	0.014
1927	137	12.30	4.20	720.50	10.90	0	298.5	0.042	0.018
1927	168	17.90	7.20	828.30	7.00	0	298.5	0.039	0.019
1927	198	21.90	14.20	672.00	11.50	0	298.5	0.044	0.023
1927	229	18.80	10.40	684.00	15.00	0	298.5	0.043	0.02
1927	259	16.80	7.30	609.40	6.00	0	298.5	0.043	0.015
1927	290	11.50	3.10	461.50	18.30	0	298.5	0.037	0.013
1927	321	5.40	-1.70	347.20	26.00	0	298.5	0.04	0.012
1927	351	-2.70	-9.30	301.90	14.30	0	298.5	0.036	0.007
1928	15	-4.80	-13.30	358.10	9.10	0	298.9	0.038	0.007
1928	46	-4.30	-14.00	479.50	9.50	0	298.9	0.032	0.006
1928	76	-0.50	-9.10	567.40	9.50	0	298.9	0.039	0.01
1928	107	5.90	-1.70	626.20	9.30	0	298.9	0.04	0.014
1928	137	14.00	4.90	772.60	13.00	0	298.9	0.042	0.018
